session,bash-count,shell-count,exit-count,help-count,passwd-count,chpass-count,usradd-count,sh-count,bslash-count,fslash-count,perl-count,python-count,chmod-count,sudo-count,rm-count,history-count,cat-count,uname-count,wc-count,crontab-count,w-count,ps-count,free-count,lscpu-count,nproc-count,uptime-count,wget-count,tftp-count,scp-count,ping-count,kill-count,reboot-count,r1-count,r2-count,r3-count,rcd1-size,rcd2_size,mlen-count,url_count,prot,src,ssh_client,duration,rcd_size,continet,cntry,regioin-code,city-name,lat,long,region-code,target
9504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,10,5,31,0,0,0,0.0,0.907466173,10,2,21,53,52,30.2642,59.8944,53,0
4252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,6,2,31,0,0,1,1.0,1.346178055,10,2,21,53,52,30.2642,59.8944,53,1
2463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,1,31,0,0,0,0.0,0.910037994,6,2,13,7,12,-8.95,51.9,7,0
8480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,31,0,0,1,1.0,1.456279039,10,2,19,62,51,4.663,51.8656,62,1
6869,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,9,0,31,0,0,1,1.0,1.026306152,2,2,13,7,12,-8.95,51.9,7,1
6793,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,4,31,0,0,1,1.0,0.879734993,5,2,13,7,12,-8.95,51.9,7,1
933,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,7,1,31,0,0,0,0.0,0.89904809,2,2,13,7,12,-8.95,51.9,7,0
8561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,31,0,0,2,2.0,0.894522905,4,2,21,53,52,30.2642,59.8944,53,2
6004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,10,0,31,0,0,1,1.0,0.851608038,8,2,13,7,12,-8.95,51.9,7,1
3934,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,31,0,0,0,0.0,1.427628994,0,2,13,7,12,-8.95,51.9,7,0
4728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,7,0,31,0,0,2,2.0,1.220221996,1,2,13,7,12,-8.95,51.9,7,2
2728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,31,0,0,2,2.0,0.888181925,2,2,21,53,52,30.2642,59.8944,53,2
3078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,31,0,0,0,0.0,5.151098013,1,2,13,7,12,-8.95,51.9,7,0
5976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,10,1,31,0,0,1,1.0,0.903265953,3,2,21,53,52,30.2642,59.8944,53,1
8580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,4,2,31,0,0,1,1.0,0.862400055,6,2,13,7,12,-8.95,51.9,7,1
7000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,8,5,31,0,0,2,2.0,0.918504,7,2,13,7,12,-8.95,51.9,7,2
1470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,5,31,0,0,2,2.0,1.231153011,1,2,13,7,12,-8.95,51.9,7,2
3404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,3,4,31,0,0,2,2.0,0.923631907,10,2,13,7,12,-8.95,51.9,7,2
650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,31,0,0,0,0.0,0.889664888,9,2,21,53,52,30.2642,59.8944,53,0
4522,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,32,0,0,2,2.0,18.98182821,2,2,13,7,12,-8.95,51.9,7,2
5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,31,0,0,2,2.0,2.126628876,9,2,13,7,12,-8.95,51.9,7,2
5201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,7,2,31,0,0,2,2.0,1.271209955,8,2,13,7,12,-8.95,51.9,7,2
1198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,3,1,31,0,0,1,1.0,0.899377108,8,2,13,7,12,-8.95,51.9,7,1
9068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,31,0,0,2,2.0,3.88358593,3,2,13,7,12,-8.95,51.9,7,2
3243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,2,31,0,0,1,1.0,0.877994061,1,2,13,7,12,-8.95,51.9,7,1
1297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,2,2,31,0,0,0,0.0,2.199536085,7,2,19,62,51,4.663,51.8656,62,0
8682,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,2,31,0,0,2,2.0,1.023863077,2,2,13,7,12,-8.95,51.9,7,2
3993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,9,5,31,0,0,2,2.0,1.243134975,1,2,21,53,52,30.2642,59.8944,53,2
5951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,5,31,0,0,1,1.0,0.942369938,1,2,13,7,12,-8.95,51.9,7,1
7728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,31,0,0,0,0.0,0.875437021,8,2,13,7,12,-8.95,51.9,7,0
3969,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,5,1,31,0,0,1,1.0,0.96984601,6,2,19,62,51,4.663,51.8656,62,1
952,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,6,0,31,0,0,2,2.0,0.930793047,7,2,19,62,51,4.663,51.8656,62,2
1868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,0,31,0,0,2,2.0,0.888496876,1,2,13,7,12,-8.95,51.9,7,2
2453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,4,31,0,0,0,0.0,1.258482933,0,2,13,7,12,-8.95,51.9,7,0
7887,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,31,0,0,2,2.0,1.254761934,8,2,19,62,51,4.663,51.8656,62,2
670,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,5,31,0,0,2,2.0,6.46511507,7,2,13,7,12,-8.95,51.9,7,2
2989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,4,31,0,0,1,1.0,1.288848162,4,2,21,53,52,30.2642,59.8944,53,1
1489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,6,5,31,0,0,2,2.0,1.214771032,7,2,19,62,51,4.663,51.8656,62,2
5475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,4,31,0,0,2,2.0,0.887745142,8,2,13,7,12,-8.95,51.9,7,2
450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,8,2,31,0,0,2,2.0,0.941800117,7,2,13,7,12,-8.95,51.9,7,2
9497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,3,31,0,0,2,2.0,0.9383111,8,2,21,53,52,30.2642,59.8944,53,2
593,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,8,1,31,0,0,2,2.0,0.910422802,6,2,21,53,52,30.2642,59.8944,53,2
7761,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,4,1,31,0,0,2,2.0,1.868732929,8,5,25,38,38,-74.1307,40.8326,38,2
6431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,7,5,31,0,0,0,0.0,1.244389057,6,2,13,7,12,-8.95,51.9,7,0
2861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,1,31,0,0,1,1.0,0.90584898,5,2,13,7,12,-8.95,51.9,7,1
9948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,31,0,0,0,0.0,0.872106075,2,2,13,7,12,-8.95,51.9,7,0
7191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,0,31,0,0,1,1.0,0.884389877,1,2,13,7,12,-8.95,51.9,7,1
7114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,10,3,31,0,0,1,1.0,1.247533083,4,2,13,7,12,-8.95,51.9,7,1
7395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,3,31,0,0,2,2.0,0.994818926,8,2,21,53,52,30.2642,59.8944,53,2
4955,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,4,2,31,0,0,1,1.0,1.849014044,6,5,25,38,38,-74.1307,40.8326,38,1
2816,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,9,5,31,0,0,2,2.0,2.366405964,9,5,25,38,38,-74.1307,40.8326,38,2
3121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,8,3,31,0,0,1,1.0,0.885249853,2,2,21,53,52,30.2642,59.8944,53,1
297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,9,4,34,0,0,2,2.0,6766.697444,10,2,13,7,12,-8.95,51.9,7,2
6790,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,31,0,0,0,0.0,1.329674959,2,2,13,7,12,-8.95,51.9,7,0
8631,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,6,4,31,0,0,0,0.0,1.462804794,2,2,13,7,12,-8.95,51.9,7,0
8634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,7,3,31,0,0,2,2.0,0.98806715,10,2,21,53,52,30.2642,59.8944,53,2
5053,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,9,0,31,0,0,0,0.0,1.220935106,4,2,13,7,12,-8.95,51.9,7,0
4113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,2,31,0,0,2,2.0,1.258919001,4,2,13,7,12,-8.95,51.9,7,2
3178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,2,2,31,0,0,2,2.0,1.280606031,8,2,13,7,12,-8.95,51.9,7,2
4605,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,34,0,0,2,2.0,7064.068902,9,2,13,7,12,-8.95,51.9,7,2
6357,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,31,0,0,1,1.0,1.835196018,4,5,25,38,38,-74.1307,40.8326,38,1
9253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,31,0,0,1,1.0,0.879709005,0,2,13,7,12,-8.95,51.9,7,1
9374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,31,0,0,0,0.0,0.90070796,3,2,21,53,52,30.2642,59.8944,53,0
3189,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,2,31,0,0,2,2.0,1.866584063,2,5,25,38,38,-74.1307,40.8326,38,2
6266,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,6,3,31,0,0,1,1.0,4.972849131,7,2,13,7,12,-8.95,51.9,7,1
5456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,5,1,31,0,0,0,0.0,1.267972946,7,2,21,53,52,30.2642,59.8944,53,0
3099,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,4,31,0,0,2,2.0,1.800088882,3,2,13,7,12,-8.95,51.9,7,2
7660,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,31,0,0,2,2.0,1.219632149,6,2,21,53,52,30.2642,59.8944,53,2
1128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,6,5,31,0,0,2,2.0,0.921154022,1,2,13,7,12,-8.95,51.9,7,2
9093,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,0,31,0,0,2,2.0,0.909207106,9,2,19,62,51,4.663,51.8656,62,2
5077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,9,4,31,0,0,0,0.0,0.908504009,7,2,19,62,51,4.663,51.8656,62,0
7618,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,6,4,31,0,0,1,1.0,0.878245831,6,2,13,7,12,-8.95,51.9,7,1
6625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,31,0,0,1,1.0,0.916538954,7,2,21,53,52,30.2642,59.8944,53,1
6827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,4,31,0,0,2,2.0,0.852600098,7,2,13,7,12,-8.95,51.9,7,2
2237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,6,1,31,0,0,1,1.0,0.909539938,2,2,13,7,12,-8.95,51.9,7,1
1132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,7,3,31,0,0,0,0.0,1.283956051,1,2,13,7,12,-8.95,51.9,7,0
1275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,31,0,0,0,0.0,0.923578978,3,2,13,7,12,-8.95,51.9,7,0
8286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,10,4,31,0,0,1,1.0,5.885933876,4,2,13,7,12,-8.95,51.9,7,1
8423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,7,4,31,0,0,0,0.0,0.961745024,2,2,13,7,12,-8.95,51.9,7,0
1741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,4,2,31,0,0,2,2.0,1.286917925,6,2,21,53,52,30.2642,59.8944,53,2
462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,7,2,31,0,0,0,0.0,0.935945988,6,2,13,7,12,-8.95,51.9,7,0
8450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,7,1,31,0,0,2,2.0,0.899491072,9,2,13,7,12,-8.95,51.9,7,2
6672,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,31,0,0,2,2.0,0.843323946,4,2,13,7,12,-8.95,51.9,7,2
7320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,4,1,31,0,0,0,0.0,1.158905029,6,2,21,53,52,30.2642,59.8944,53,0
7605,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,4,5,31,0,0,1,1.0,1.832422972,6,5,25,38,38,-74.1307,40.8326,38,1
4442,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,2,31,0,0,2,2.0,1.108132124,5,2,13,7,12,-8.95,51.9,7,2
872,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,9,3,31,0,0,1,1.0,1.51917696,9,2,13,7,12,-8.95,51.9,7,1
8426,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,1,34,0,0,1,1.0,6882.442939,2,2,13,7,12,-8.95,51.9,7,1
3878,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,32,0,0,1,1.0,14.18348789,10,2,13,7,12,-8.95,51.9,7,1
2586,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,8,4,31,0,0,0,0.0,1.196531057,1,2,13,7,12,-8.95,51.9,7,0
341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,0,31,0,0,0,0.0,0.899178028,10,2,21,53,52,30.2642,59.8944,53,0
2844,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,2,3,31,0,0,1,1.0,0.926452875,7,2,19,62,51,4.663,51.8656,62,1
795,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,5,31,0,0,0,0.0,0.88324213,1,2,21,53,52,30.2642,59.8944,53,0
550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,31,0,0,0,0.0,0.933320999,6,2,13,7,12,-8.95,51.9,7,0
9562,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,0,31,0,0,2,2.0,0.927189112,10,2,21,53,52,30.2642,59.8944,53,2
4642,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,3,31,0,0,2,2.0,0.807670116,0,2,13,7,12,-8.95,51.9,7,2
869,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,3,31,0,0,1,1.0,0.932909966,0,2,13,7,12,-8.95,51.9,7,1
1742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,4,31,0,0,0,0.0,0.842956066,0,2,19,62,51,4.663,51.8656,62,0
10247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,2,31,0,0,0,0.0,2.031388044,2,2,21,53,52,30.2642,59.8944,53,0
1686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,6,5,31,0,0,0,0.0,0.877453804,10,2,13,7,12,-8.95,51.9,7,0
7514,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,3,31,0,0,1,1.0,1.498675108,9,2,13,7,12,-8.95,51.9,7,1
7232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,31,0,0,2,2.0,0.892788172,9,2,21,53,52,30.2642,59.8944,53,2
2063,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,1,31,0,0,0,0.0,5.388297081,5,2,13,7,12,-8.95,51.9,7,0
3037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,31,0,0,1,1.0,0.857727051,5,2,13,7,12,-8.95,51.9,7,1
6713,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,9,0,31,0,0,1,1.0,1.913064003,5,2,13,7,12,-8.95,51.9,7,1
8729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,1,31,0,0,2,2.0,1.231220961,3,2,13,7,12,-8.95,51.9,7,2
4712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,8,4,31,0,0,2,2.0,1.231236219,6,2,13,7,12,-8.95,51.9,7,2
8805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,3,31,0,0,0,0.0,1.256268978,9,2,13,7,12,-8.95,51.9,7,0
3363,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,8,2,31,0,0,0,0.0,2.484070063,6,2,13,7,12,-8.95,51.9,7,0
10026,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,4,31,0,0,0,0.0,2.177121878,0,2,13,7,12,-8.95,51.9,7,0
4381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,31,0,0,1,1.0,3.916181087,2,2,13,7,12,-8.95,51.9,7,1
6287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,10,2,31,0,0,2,2.0,2.260050058,8,2,19,62,51,4.663,51.8656,62,2
6162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,9,5,31,0,0,2,2.0,0.911182165,6,2,13,7,12,-8.95,51.9,7,2
5302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,7,0,31,0,0,2,2.0,1.249489069,8,2,13,7,12,-8.95,51.9,7,2
5312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,4,34,0,0,0,0.0,8607.554036,9,2,21,53,52,30.2642,59.8944,53,0
2650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,9,1,31,0,0,2,2.0,1.190438986,0,2,13,7,12,-8.95,51.9,7,2
